epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,75.3392,0.91396,1.63921,0.81943,1.09187,0.60753,0.62733,0.65247,0.45906,0.59813,0.61627,0.62003,0.39041,1.03627,2.21717,1.09847,1.21045,0.00143595,0.00143595,0.00143595
30,77.8216,0.8753,1.53959,0.81107,1.07743,0.73099,0.53715,0.61621,0.41644,0.7042,0.51038,0.58437,0.34496,1.11939,2.34509,1.25442,1.28694,0.0014277,0.0014277,0.0014277
31,80.2194,0.89046,1.61249,0.80505,1.09852,0.64403,0.55075,0.60349,0.42256,0.62044,0.53317,0.56313,0.36115,1.04323,2.2423,1.20133,1.23674,0.00141945,0.00141945,0.00141945
32,82.7147,0.86135,1.54443,0.7578,1.03795,0.58004,0.66588,0.65467,0.45323,0.62071,0.61337,0.61552,0.3456,1.05146,2.89388,1.17649,1.24359,0.0014112,0.0014112,0.0014112
33,85.322,0.86838,1.51397,0.78033,1.04132,0.63119,0.68595,0.67594,0.48686,0.65238,0.64745,0.64383,0.40008,0.97704,2.35177,1.01206,1.18133,0.00140295,0.00140295,0.00140295
34,87.8638,0.83728,1.46831,0.75947,1.07084,0.6204,0.6578,0.66737,0.47463,0.59815,0.64872,0.63217,0.38721,0.93965,2.08867,1.02067,1.15685,0.0013947,0.0013947,0.0013947
35,90.3042,0.83585,1.49222,0.74238,1.05392,0.65921,0.63685,0.66962,0.45519,0.61134,0.58861,0.58763,0.3765,1.01777,1.98829,0.98938,1.20332,0.00138644,0.00138644,0.00138644
36,92.7116,0.8443,1.50186,0.7394,1.04628,0.65919,0.60471,0.65268,0.41887,0.60635,0.53821,0.55274,0.34633,1.0952,2.19689,0.98518,1.25801,0.00137819,0.00137819,0.00137819
37,95.2633,0.8513,1.49396,0.78512,1.05518,0.60471,0.60815,0.65052,0.41619,0.53767,0.53849,0.55498,0.33535,1.19439,2.35699,1.10011,1.33455,0.00136994,0.00136994,0.00136994
38,97.6788,0.83798,1.48454,0.77832,1.04801,0.59201,0.68851,0.6492,0.45561,0.5441,0.60661,0.543,0.33357,1.08023,2.06759,1.02281,1.27236,0.00136169,0.00136169,0.00136169
39,100.153,0.83214,1.56539,0.77113,1.08129,0.6658,0.72397,0.7053,0.47918,0.65251,0.63713,0.63244,0.38378,1.09985,2.09448,0.89531,1.27385,0.00135344,0.00135344,0.00135344
40,102.856,0.85439,1.55826,0.75945,1.08332,0.65399,0.68298,0.68876,0.46933,0.6419,0.6628,0.63793,0.38163,1.06033,2.21112,0.99063,1.29021,0.00134519,0.00134519,0.00134519
41,105.262,0.86812,1.51188,0.73671,1.08185,0.5791,0.68335,0.64113,0.46247,0.5971,0.64398,0.63358,0.38054,0.9368,2.0205,1.03078,1.14837,0.00133693,0.00133693,0.00133693
42,107.627,0.85231,1.44905,0.75477,1.07458,0.59157,0.69085,0.6709,0.46373,0.59204,0.65852,0.62503,0.39394,0.94453,1.92896,0.97635,1.15616,0.00132868,0.00132868,0.00132868
43,110.087,0.8185,1.45174,0.70337,1.03559,0.70629,0.64255,0.7117,0.4827,0.66364,0.61833,0.65036,0.40315,0.93379,2.0499,1.10811,1.16411,0.00132043,0.00132043,0.00132043
44,112.567,0.86616,1.45682,0.75228,1.08741,0.60449,0.60976,0.57877,0.41119,0.58489,0.58922,0.5383,0.30818,0.96099,2.34133,1.38425,1.18648,0.00131218,0.00131218,0.00131218
45,114.978,0.8107,1.49113,0.7152,1.03505,0.64526,0.71675,0.67913,0.47053,0.63205,0.7039,0.64715,0.39662,0.97846,2.05993,1.22852,1.16086,0.00130393,0.00130393,0.00130393
46,117.381,0.8265,1.51001,0.73777,1.0523,0.68878,0.62778,0.69828,0.50217,0.67483,0.61388,0.65386,0.41429,0.96129,2.00225,0.98314,1.14803,0.00129568,0.00129568,0.00129568
47,120.069,0.78901,1.31007,0.6487,1.00289,0.64627,0.68426,0.66595,0.46903,0.62493,0.68162,0.62436,0.37688,1.03883,2.16563,1.04738,1.21753,0.00128742,0.00128742,0.00128742
48,122.512,0.77325,1.42058,0.66369,1.02692,0.66606,0.67982,0.68441,0.50052,0.64653,0.65602,0.63718,0.41365,1.04433,2.05892,0.95198,1.25644,0.00127917,0.00127917,0.00127917
49,124.919,0.78987,1.4457,0.70632,1.0158,0.61327,0.67998,0.66743,0.4779,0.61288,0.67826,0.64208,0.39593,0.98286,2.00899,0.97636,1.21427,0.00127092,0.00127092,0.00127092
50,127.297,0.76437,1.3387,0.66631,1.00841,0.64093,0.74594,0.70081,0.51212,0.61922,0.73386,0.65181,0.41681,0.9013,2.02869,0.80383,1.09294,0.00126267,0.00126267,0.00126267
51,129.813,0.78422,1.38419,0.65264,1.04686,0.61025,0.74042,0.7132,0.51623,0.72154,0.59532,0.68152,0.42266,0.99821,2.12668,0.94617,1.17413,0.00125442,0.00125442,0.00125442
52,132.313,0.78602,1.31442,0.68724,1.04171,0.73971,0.58413,0.66676,0.47089,0.72381,0.57312,0.63191,0.39671,1.06351,2.03999,1.00656,1.23104,0.00124617,0.00124617,0.00124617
53,134.68,0.80614,1.41901,0.70418,1.0394,0.71908,0.7137,0.7354,0.52684,0.68598,0.66677,0.6729,0.4486,0.96809,1.81618,0.8347,1.18142,0.00123791,0.00123791,0.00123791
54,137.335,0.76125,1.32496,0.70885,1.02616,0.67761,0.71848,0.73023,0.52434,0.6351,0.6625,0.65603,0.43545,0.93857,1.95701,0.85289,1.15255,0.00122966,0.00122966,0.00122966
55,139.673,0.77404,1.3945,0.65785,1.00415,0.64082,0.72146,0.70313,0.46776,0.57653,0.66372,0.61248,0.36817,1.07137,2.20902,0.93208,1.2826,0.00122141,0.00122141,0.00122141
56,142.058,0.76545,1.38967,0.6562,1.01657,0.67986,0.72961,0.72556,0.51534,0.61747,0.69108,0.67643,0.41842,0.98661,1.8647,0.91354,1.21587,0.00121316,0.00121316,0.00121316
57,144.501,0.78306,1.31585,0.64928,1.00928,0.7018,0.71116,0.73806,0.52215,0.70715,0.62052,0.66178,0.4092,1.0175,2.12952,0.9209,1.24439,0.00120491,0.00120491,0.00120491
58,147.045,0.73758,1.29983,0.63687,1.0006,0.65847,0.77947,0.72566,0.51942,0.67587,0.62555,0.64605,0.40741,0.93774,2.11239,0.84252,1.18202,0.00119666,0.00119666,0.00119666
